t,m,j,value
2002,Zn,electrical_equipment,
2002,Zn,machinery_and_equipment,
2002,Zn,motor_vehicles_trailers_and_semi_trailers,
2002,Zn,other_transport_equipment,
2002,Zn,products_nec,
2002,Ni,construction,
2002,Ni,computers_and_precision_instruments,
2002,Ni,electrical_equipment,
2002,Ni,machinery_and_equipment,
2002,Ni,motor_vehicles_trailers_and_semi_trailers,
2002,Ni,other_transport_equipment,
2002,Ni,products_nec,
2002,Sn,construction,
2002,Sn,computers_and_precision_instruments,
2002,Sn,electrical_equipment,
2002,Sn,machinery_and_equipment,
2002,Sn,motor_vehicles_trailers_and_semi_trailers,
2002,Sn,other_transport_equipment,
2002,Sn,products_nec,
2003,Zn,construction,
2003,Zn,computers_and_precision_instruments,
2003,Zn,electrical_equipment,
2003,Zn,machinery_and_equipment,
2003,Zn,motor_vehicles_trailers_and_semi_trailers,
2003,Zn,other_transport_equipment,
2003,Zn,products_nec,
2003,Ni,construction,
2003,Ni,computers_and_precision_instruments,
2003,Ni,electrical_equipment,
2003,Ni,machinery_and_equipment,
2003,Ni,motor_vehicles_trailers_and_semi_trailers,
2003,Ni,other_transport_equipment,
2003,Ni,products_nec,
2003,Sn,construction,
2003,Sn,computers_and_precision_instruments,
2003,Sn,electrical_equipment,
2003,Sn,machinery_and_equipment,
2003,Sn,motor_vehicles_trailers_and_semi_trailers,
2003,Sn,other_transport_equipment,
2003,Sn,products_nec,
2004,Zn,construction,
2004,Zn,computers_and_precision_instruments,
2004,Zn,electrical_equipment,
2004,Zn,machinery_and_equipment,
2004,Zn,motor_vehicles_trailers_and_semi_trailers,
2004,Zn,other_transport_equipment,
2004,Zn,products_nec,
2004,Ni,construction,
2004,Ni,computers_and_precision_instruments,
2004,Ni,electrical_equipment,
2004,Ni,machinery_and_equipment,
2004,Ni,motor_vehicles_trailers_and_semi_trailers,
2004,Ni,other_transport_equipment,
2004,Ni,products_nec,
2004,Sn,construction,
2004,Sn,computers_and_precision_instruments,
2004,Sn,electrical_equipment,
2004,Sn,machinery_and_equipment,
2004,Sn,motor_vehicles_trailers_and_semi_trailers,
2004,Sn,other_transport_equipment,
2004,Sn,products_nec,
2005,Zn,construction,
2005,Zn,computers_and_precision_instruments,
2005,Zn,electrical_equipment,
2005,Zn,machinery_and_equipment,
2005,Zn,motor_vehicles_trailers_and_semi_trailers,
2005,Zn,other_transport_equipment,
2005,Zn,products_nec,
2005,Ni,construction,
2005,Ni,computers_and_precision_instruments,
2005,Ni,electrical_equipment,
2005,Ni,machinery_and_equipment,
2005,Ni,motor_vehicles_trailers_and_semi_trailers,
2005,Ni,other_transport_equipment,
2005,Ni,products_nec,
2005,Sn,construction,
2005,Sn,computers_and_precision_instruments,
2005,Sn,electrical_equipment,
2005,Sn,machinery_and_equipment,
2005,Sn,motor_vehicles_trailers_and_semi_trailers,
2005,Sn,other_transport_equipment,
2005,Sn,products_nec,
2006,Zn,construction,
2006,Zn,computers_and_precision_instruments,
2006,Zn,electrical_equipment,
2006,Zn,machinery_and_equipment,
2006,Zn,motor_vehicles_trailers_and_semi_trailers,
2006,Zn,other_transport_equipment,
2006,Zn,products_nec,
2006,Ni,construction,
2006,Ni,computers_and_precision_instruments,
2006,Ni,electrical_equipment,
2006,Ni,machinery_and_equipment,
2006,Ni,motor_vehicles_trailers_and_semi_trailers,
2006,Ni,other_transport_equipment,
2006,Ni,products_nec,
2006,Sn,construction,
2006,Sn,computers_and_precision_instruments,
2006,Sn,electrical_equipment,
2006,Sn,machinery_and_equipment,
2006,Sn,motor_vehicles_trailers_and_semi_trailers,
2006,Sn,other_transport_equipment,
2006,Sn,products_nec,
2007,Zn,construction,
2007,Zn,computers_and_precision_instruments,
2007,Zn,electrical_equipment,
2007,Zn,machinery_and_equipment,
2007,Zn,motor_vehicles_trailers_and_semi_trailers,
2007,Zn,other_transport_equipment,
2007,Zn,products_nec,
2007,Ni,construction,
2007,Ni,computers_and_precision_instruments,
2007,Ni,electrical_equipment,
2007,Ni,machinery_and_equipment,
2007,Ni,motor_vehicles_trailers_and_semi_trailers,
2007,Ni,other_transport_equipment,
2007,Ni,products_nec,
2007,Sn,construction,
2007,Sn,computers_and_precision_instruments,
2007,Sn,electrical_equipment,
2007,Sn,machinery_and_equipment,
2007,Sn,motor_vehicles_trailers_and_semi_trailers,
2007,Sn,other_transport_equipment,
2007,Sn,products_nec,
2008,Zn,construction,
2008,Zn,computers_and_precision_instruments,
2008,Zn,electrical_equipment,
2008,Zn,machinery_and_equipment,
2008,Zn,motor_vehicles_trailers_and_semi_trailers,
2008,Zn,other_transport_equipment,
2008,Zn,products_nec,
2008,Ni,construction,
2008,Ni,computers_and_precision_instruments,
2008,Ni,electrical_equipment,
2008,Ni,machinery_and_equipment,
2008,Ni,motor_vehicles_trailers_and_semi_trailers,
2008,Ni,other_transport_equipment,
2008,Ni,products_nec,
2008,Sn,construction,
2008,Sn,computers_and_precision_instruments,
2008,Sn,electrical_equipment,
2008,Sn,machinery_and_equipment,
2008,Sn,motor_vehicles_trailers_and_semi_trailers,
2008,Sn,other_transport_equipment,
2008,Sn,products_nec,
2009,Zn,construction,
2009,Zn,computers_and_precision_instruments,
2009,Zn,electrical_equipment,
2009,Zn,machinery_and_equipment,
2009,Zn,motor_vehicles_trailers_and_semi_trailers,
2009,Zn,other_transport_equipment,
2009,Zn,products_nec,
2009,Ni,construction,
2009,Ni,computers_and_precision_instruments,
2009,Ni,electrical_equipment,
2009,Ni,machinery_and_equipment,
2009,Ni,motor_vehicles_trailers_and_semi_trailers,
2009,Ni,other_transport_equipment,
2009,Ni,products_nec,
2009,Sn,construction,
2009,Sn,computers_and_precision_instruments,
2009,Sn,electrical_equipment,
2009,Sn,machinery_and_equipment,
2009,Sn,motor_vehicles_trailers_and_semi_trailers,
2009,Sn,other_transport_equipment,
2009,Sn,products_nec,
2010,Zn,construction,
2010,Zn,computers_and_precision_instruments,
2010,Zn,electrical_equipment,
2010,Zn,machinery_and_equipment,
2010,Zn,motor_vehicles_trailers_and_semi_trailers,
2010,Zn,other_transport_equipment,
2010,Zn,products_nec,
2010,Ni,construction,
2010,Ni,computers_and_precision_instruments,
2010,Ni,electrical_equipment,
2010,Ni,machinery_and_equipment,
2010,Ni,motor_vehicles_trailers_and_semi_trailers,
2010,Ni,other_transport_equipment,
2010,Ni,products_nec,
2010,Sn,construction,
2010,Sn,computers_and_precision_instruments,
2010,Sn,electrical_equipment,
2010,Sn,machinery_and_equipment,
2010,Sn,motor_vehicles_trailers_and_semi_trailers,
2010,Sn,other_transport_equipment,
2010,Sn,products_nec,
2011,Zn,construction,
2011,Zn,computers_and_precision_instruments,
2011,Zn,electrical_equipment,
2011,Zn,machinery_and_equipment,
2011,Zn,motor_vehicles_trailers_and_semi_trailers,
2011,Zn,other_transport_equipment,
2011,Zn,products_nec,
2011,Ni,construction,
2011,Ni,computers_and_precision_instruments,
2011,Ni,electrical_equipment,
2011,Ni,machinery_and_equipment,
2011,Ni,motor_vehicles_trailers_and_semi_trailers,
2011,Ni,other_transport_equipment,
2011,Ni,products_nec,
2011,Sn,construction,
2011,Sn,computers_and_precision_instruments,
2011,Sn,electrical_equipment,
2011,Sn,machinery_and_equipment,
2011,Sn,motor_vehicles_trailers_and_semi_trailers,
2011,Sn,other_transport_equipment,
2011,Sn,products_nec,
2012,Zn,construction,
2012,Zn,computers_and_precision_instruments,
2012,Zn,electrical_equipment,
2012,Zn,machinery_and_equipment,
2012,Zn,motor_vehicles_trailers_and_semi_trailers,
2012,Zn,other_transport_equipment,
2012,Zn,products_nec,
2012,Ni,construction,
2012,Ni,computers_and_precision_instruments,
2012,Ni,electrical_equipment,
2012,Ni,machinery_and_equipment,
2012,Ni,motor_vehicles_trailers_and_semi_trailers,
2012,Ni,other_transport_equipment,
2012,Ni,products_nec,
2012,Sn,construction,
2012,Sn,computers_and_precision_instruments,
2012,Sn,electrical_equipment,
2012,Sn,machinery_and_equipment,
2012,Sn,motor_vehicles_trailers_and_semi_trailers,
2012,Sn,other_transport_equipment,
2012,Sn,products_nec,
2013,Zn,construction,
2013,Zn,computers_and_precision_instruments,
2013,Zn,electrical_equipment,
2013,Zn,machinery_and_equipment,
2013,Zn,motor_vehicles_trailers_and_semi_trailers,
2013,Zn,other_transport_equipment,
2013,Zn,products_nec,
2013,Ni,construction,
2013,Ni,computers_and_precision_instruments,
2013,Ni,electrical_equipment,
2013,Ni,machinery_and_equipment,
2013,Ni,motor_vehicles_trailers_and_semi_trailers,
2013,Ni,other_transport_equipment,
2013,Ni,products_nec,
2013,Sn,construction,
2013,Sn,computers_and_precision_instruments,
2013,Sn,electrical_equipment,
2013,Sn,machinery_and_equipment,
2013,Sn,motor_vehicles_trailers_and_semi_trailers,
2013,Sn,other_transport_equipment,
2013,Sn,products_nec,
2014,Zn,construction,
2014,Zn,computers_and_precision_instruments,
2014,Zn,electrical_equipment,
2014,Zn,machinery_and_equipment,
2014,Zn,motor_vehicles_trailers_and_semi_trailers,
2014,Zn,other_transport_equipment,
2014,Zn,products_nec,
2014,Ni,construction,
2014,Ni,computers_and_precision_instruments,
2014,Ni,electrical_equipment,
2014,Ni,machinery_and_equipment,
2014,Ni,motor_vehicles_trailers_and_semi_trailers,
2014,Ni,other_transport_equipment,
2014,Ni,products_nec,
2014,Sn,construction,
2014,Sn,computers_and_precision_instruments,
2014,Sn,electrical_equipment,
2014,Sn,machinery_and_equipment,
2014,Sn,motor_vehicles_trailers_and_semi_trailers,
2014,Sn,other_transport_equipment,
2014,Sn,products_nec,
2015,Zn,construction,
2015,Zn,computers_and_precision_instruments,
2015,Zn,electrical_equipment,
2015,Zn,machinery_and_equipment,
2015,Zn,motor_vehicles_trailers_and_semi_trailers,
2015,Zn,other_transport_equipment,
2015,Zn,products_nec,
2015,Ni,construction,
2015,Ni,computers_and_precision_instruments,
2015,Ni,electrical_equipment,
2015,Ni,machinery_and_equipment,
2015,Ni,motor_vehicles_trailers_and_semi_trailers,
2015,Ni,other_transport_equipment,
2015,Ni,products_nec,
2015,Sn,construction,
2015,Sn,computers_and_precision_instruments,
2015,Sn,electrical_equipment,
2015,Sn,machinery_and_equipment,
2015,Sn,motor_vehicles_trailers_and_semi_trailers,
2015,Sn,other_transport_equipment,
2015,Sn,products_nec,
2016,Zn,construction,
2016,Zn,computers_and_precision_instruments,
2016,Zn,electrical_equipment,
2016,Zn,machinery_and_equipment,
2016,Zn,motor_vehicles_trailers_and_semi_trailers,
2016,Zn,other_transport_equipment,
2016,Zn,products_nec,
2016,Ni,construction,
2016,Ni,computers_and_precision_instruments,
2016,Ni,electrical_equipment,
2016,Ni,machinery_and_equipment,
2016,Ni,motor_vehicles_trailers_and_semi_trailers,
2016,Ni,other_transport_equipment,
2016,Ni,products_nec,
2016,Sn,construction,
2016,Sn,computers_and_precision_instruments,
2016,Sn,electrical_equipment,
2016,Sn,machinery_and_equipment,
2016,Sn,motor_vehicles_trailers_and_semi_trailers,
2016,Sn,other_transport_equipment,
2016,Sn,products_nec,
2017,Zn,construction,
2017,Zn,computers_and_precision_instruments,
2017,Zn,electrical_equipment,
2017,Zn,machinery_and_equipment,
2017,Zn,motor_vehicles_trailers_and_semi_trailers,
2017,Zn,other_transport_equipment,
2017,Zn,products_nec,
2017,Ni,construction,
2017,Ni,computers_and_precision_instruments,
2017,Ni,electrical_equipment,
2017,Ni,machinery_and_equipment,
2017,Ni,motor_vehicles_trailers_and_semi_trailers,
2017,Ni,other_transport_equipment,
2017,Ni,products_nec,
2017,Sn,construction,
2017,Sn,computers_and_precision_instruments,
2017,Sn,electrical_equipment,
2017,Sn,machinery_and_equipment,
2017,Sn,motor_vehicles_trailers_and_semi_trailers,
2017,Sn,other_transport_equipment,
2017,Sn,products_nec,
2018,Zn,construction,
2018,Zn,computers_and_precision_instruments,
2018,Zn,electrical_equipment,
2018,Zn,machinery_and_equipment,
2018,Zn,motor_vehicles_trailers_and_semi_trailers,
2018,Zn,other_transport_equipment,
2018,Zn,products_nec,
2018,Ni,construction,
2018,Ni,computers_and_precision_instruments,
2018,Ni,electrical_equipment,
2018,Ni,machinery_and_equipment,
2018,Ni,motor_vehicles_trailers_and_semi_trailers,
2018,Ni,other_transport_equipment,
2018,Ni,products_nec,
2018,Sn,construction,
2018,Sn,computers_and_precision_instruments,
2018,Sn,electrical_equipment,
2018,Sn,machinery_and_equipment,
2018,Sn,motor_vehicles_trailers_and_semi_trailers,
2018,Sn,other_transport_equipment,
2018,Sn,products_nec,
2019,Zn,construction,
2019,Zn,computers_and_precision_instruments,
2019,Zn,electrical_equipment,
2019,Zn,machinery_and_equipment,
2019,Zn,motor_vehicles_trailers_and_semi_trailers,
2019,Zn,other_transport_equipment,
2019,Zn,products_nec,
2019,Ni,construction,
2019,Ni,computers_and_precision_instruments,
2019,Ni,electrical_equipment,
2019,Ni,machinery_and_equipment,
2019,Ni,motor_vehicles_trailers_and_semi_trailers,
2019,Ni,other_transport_equipment,
2019,Ni,products_nec,
2019,Sn,construction,
2019,Sn,computers_and_precision_instruments,
2019,Sn,electrical_equipment,
2019,Sn,machinery_and_equipment,
2019,Sn,motor_vehicles_trailers_and_semi_trailers,
2019,Sn,other_transport_equipment,
2019,Sn,products_nec,
2020,Zn,construction,
2020,Zn,computers_and_precision_instruments,
2020,Zn,electrical_equipment,
2020,Zn,machinery_and_equipment,
2020,Zn,motor_vehicles_trailers_and_semi_trailers,
2020,Zn,other_transport_equipment,
2020,Zn,products_nec,
2020,Ni,construction,
2020,Ni,computers_and_precision_instruments,
2020,Ni,electrical_equipment,
2020,Ni,machinery_and_equipment,
2020,Ni,motor_vehicles_trailers_and_semi_trailers,
2020,Ni,other_transport_equipment,
2020,Ni,products_nec,
2020,Sn,construction,
2020,Sn,computers_and_precision_instruments,
2020,Sn,electrical_equipment,
2020,Sn,machinery_and_equipment,
2020,Sn,motor_vehicles_trailers_and_semi_trailers,
2020,Sn,other_transport_equipment,
2020,Sn,products_nec,
2021,Zn,construction,
2021,Zn,computers_and_precision_instruments,
2021,Zn,electrical_equipment,
2021,Zn,machinery_and_equipment,
2021,Zn,motor_vehicles_trailers_and_semi_trailers,
2021,Zn,other_transport_equipment,
2021,Zn,products_nec,
2021,Ni,construction,
2021,Ni,computers_and_precision_instruments,
2021,Ni,electrical_equipment,
2021,Ni,machinery_and_equipment,
2021,Ni,motor_vehicles_trailers_and_semi_trailers,
2021,Ni,other_transport_equipment,
2021,Ni,products_nec,
2021,Sn,construction,
2021,Sn,computers_and_precision_instruments,
2021,Sn,electrical_equipment,
2021,Sn,machinery_and_equipment,
2021,Sn,motor_vehicles_trailers_and_semi_trailers,
2021,Sn,other_transport_equipment,
2021,Sn,products_nec,
2022,Zn,construction,
2022,Zn,computers_and_precision_instruments,
2022,Zn,electrical_equipment,
2022,Zn,machinery_and_equipment,
2022,Zn,motor_vehicles_trailers_and_semi_trailers,
2022,Zn,other_transport_equipment,
2022,Zn,products_nec,
2022,Ni,construction,
2022,Ni,computers_and_precision_instruments,
2022,Ni,electrical_equipment,
2022,Ni,machinery_and_equipment,
2022,Ni,motor_vehicles_trailers_and_semi_trailers,
2022,Ni,other_transport_equipment,
2022,Ni,products_nec,
2022,Sn,construction,
2022,Sn,computers_and_precision_instruments,
2022,Sn,electrical_equipment,
2022,Sn,machinery_and_equipment,
2022,Sn,motor_vehicles_trailers_and_semi_trailers,
2022,Sn,other_transport_equipment,
2022,Sn,products_nec,
2023,Zn,construction,
2023,Zn,computers_and_precision_instruments,
2023,Zn,electrical_equipment,
2023,Zn,machinery_and_equipment,
2023,Zn,motor_vehicles_trailers_and_semi_trailers,
2023,Zn,other_transport_equipment,
2023,Zn,products_nec,
2023,Ni,construction,
2023,Ni,computers_and_precision_instruments,
2023,Ni,electrical_equipment,
2023,Ni,machinery_and_equipment,
2023,Ni,motor_vehicles_trailers_and_semi_trailers,
2023,Ni,other_transport_equipment,
2023,Ni,products_nec,
2023,Sn,construction,
2023,Sn,computers_and_precision_instruments,
2023,Sn,electrical_equipment,
2023,Sn,machinery_and_equipment,
2023,Sn,motor_vehicles_trailers_and_semi_trailers,
2023,Sn,other_transport_equipment,
2023,Sn,products_nec,
2024,Zn,construction,
2024,Zn,computers_and_precision_instruments,
2024,Zn,electrical_equipment,
2024,Zn,machinery_and_equipment,
2024,Zn,motor_vehicles_trailers_and_semi_trailers,
2024,Zn,other_transport_equipment,
2024,Zn,products_nec,
2024,Ni,construction,
2024,Ni,computers_and_precision_instruments,
2024,Ni,electrical_equipment,
2024,Ni,machinery_and_equipment,
2024,Ni,motor_vehicles_trailers_and_semi_trailers,
2024,Ni,other_transport_equipment,
2024,Ni,products_nec,
2024,Sn,construction,
2024,Sn,computers_and_precision_instruments,
2024,Sn,electrical_equipment,
2024,Sn,machinery_and_equipment,
2024,Sn,motor_vehicles_trailers_and_semi_trailers,
2024,Sn,other_transport_equipment,
2024,Sn,products_nec,
2025,Zn,construction,
2025,Zn,computers_and_precision_instruments,
2025,Zn,electrical_equipment,
2025,Zn,machinery_and_equipment,
2025,Zn,motor_vehicles_trailers_and_semi_trailers,
2025,Zn,other_transport_equipment,
2025,Zn,products_nec,
2025,Ni,construction,
2025,Ni,computers_and_precision_instruments,
2025,Ni,electrical_equipment,
2025,Ni,machinery_and_equipment,
2025,Ni,motor_vehicles_trailers_and_semi_trailers,
2025,Ni,other_transport_equipment,
2025,Ni,products_nec,
2025,Sn,construction,
2025,Sn,computers_and_precision_instruments,
2025,Sn,electrical_equipment,
2025,Sn,machinery_and_equipment,
2025,Sn,motor_vehicles_trailers_and_semi_trailers,
2025,Sn,other_transport_equipment,
2025,Sn,products_nec,
2026,Zn,construction,
2026,Zn,computers_and_precision_instruments,
2026,Zn,electrical_equipment,
2026,Zn,machinery_and_equipment,
2026,Zn,motor_vehicles_trailers_and_semi_trailers,
2026,Zn,other_transport_equipment,
2026,Zn,products_nec,
2026,Ni,construction,
2026,Ni,computers_and_precision_instruments,
2026,Ni,electrical_equipment,
2026,Ni,machinery_and_equipment,
2026,Ni,motor_vehicles_trailers_and_semi_trailers,
2026,Ni,other_transport_equipment,
2026,Ni,products_nec,
2026,Sn,construction,
2026,Sn,computers_and_precision_instruments,
2026,Sn,electrical_equipment,
2026,Sn,machinery_and_equipment,
2026,Sn,motor_vehicles_trailers_and_semi_trailers,
2026,Sn,other_transport_equipment,
2026,Sn,products_nec,
2027,Zn,construction,
2027,Zn,computers_and_precision_instruments,
2027,Zn,electrical_equipment,
2027,Zn,machinery_and_equipment,
2027,Zn,motor_vehicles_trailers_and_semi_trailers,
2027,Zn,other_transport_equipment,
2027,Zn,products_nec,
2027,Ni,construction,
2027,Ni,computers_and_precision_instruments,
2027,Ni,electrical_equipment,
2027,Ni,machinery_and_equipment,
2027,Ni,motor_vehicles_trailers_and_semi_trailers,
