t,m,c,o,d,value
1981,Ni,refined_metal,CHN,ROW,
1981,Ni,refined_metal,ROW,EU27,
1981,Ni,refined_metal,ROW,CHN,
1981,Ni,refined_metal,ROW,ROW,
1981,Ni,scrap,EU27,EU27,
1981,Ni,scrap,EU27,CHN,
1981,Ni,scrap,EU27,ROW,
1981,Ni,scrap,CHN,EU27,
1981,Ni,scrap,CHN,CHN,
1981,Ni,scrap,CHN,ROW,
1981,Ni,scrap,ROW,EU27,
1981,Ni,scrap,ROW,CHN,
1981,Ni,scrap,ROW,ROW,
1981,Sn,concentrate,EU27,EU27,
1981,Sn,concentrate,EU27,CHN,
1981,Sn,concentrate,EU27,ROW,
1981,Sn,concentrate,CHN,EU27,
1981,Sn,concentrate,CHN,CHN,
1981,Sn,concentrate,CHN,ROW,
1981,Sn,concentrate,ROW,EU27,
1981,Sn,concentrate,ROW,CHN,
1981,Sn,concentrate,ROW,ROW,
1981,Sn,refined_metal,EU27,EU27,
1981,Sn,refined_metal,EU27,CHN,
1981,Sn,refined_metal,EU27,ROW,
1981,Sn,refined_metal,CHN,EU27,
1981,Sn,refined_metal,CHN,CHN,
1981,Sn,refined_metal,CHN,ROW,
1981,Sn,refined_metal,ROW,EU27,
1981,Sn,refined_metal,ROW,CHN,
1981,Sn,refined_metal,ROW,ROW,
1981,Sn,scrap,EU27,EU27,
1981,Sn,scrap,EU27,CHN,
1981,Sn,scrap,EU27,ROW,
1981,Sn,scrap,CHN,EU27,
1981,Sn,scrap,CHN,CHN,
1981,Sn,scrap,CHN,ROW,
1981,Sn,scrap,ROW,EU27,
1981,Sn,scrap,ROW,CHN,
1981,Sn,scrap,ROW,ROW,
1982,Zn,concentrate,EU27,EU27,
1982,Zn,concentrate,EU27,CHN,
1982,Zn,concentrate,EU27,ROW,
1982,Zn,concentrate,CHN,EU27,
1982,Zn,concentrate,CHN,CHN,
1982,Zn,concentrate,CHN,ROW,
1982,Zn,concentrate,ROW,EU27,
1982,Zn,concentrate,ROW,CHN,
1982,Zn,concentrate,ROW,ROW,
1982,Zn,refined_metal,EU27,EU27,
1982,Zn,refined_metal,EU27,CHN,
1982,Zn,refined_metal,EU27,ROW,
1982,Zn,refined_metal,CHN,EU27,
1982,Zn,refined_metal,CHN,CHN,
1982,Zn,refined_metal,CHN,ROW,
1982,Zn,refined_metal,ROW,EU27,
1982,Zn,refined_metal,ROW,CHN,
1982,Zn,refined_metal,ROW,ROW,
1982,Zn,scrap,EU27,EU27,
1982,Zn,scrap,EU27,CHN,
1982,Zn,scrap,EU27,ROW,
1982,Zn,scrap,CHN,EU27,
1982,Zn,scrap,CHN,CHN,
1982,Zn,scrap,CHN,ROW,
1982,Zn,scrap,ROW,EU27,
1982,Zn,scrap,ROW,CHN,
1982,Zn,scrap,ROW,ROW,
1982,Ni,concentrate,EU27,EU27,
1982,Ni,concentrate,EU27,CHN,
1982,Ni,concentrate,EU27,ROW,
1982,Ni,concentrate,CHN,EU27,
1982,Ni,concentrate,CHN,CHN,
1982,Ni,concentrate,CHN,ROW,
1982,Ni,concentrate,ROW,EU27,
1982,Ni,concentrate,ROW,CHN,
1982,Ni,concentrate,ROW,ROW,
1982,Ni,refined_metal,EU27,EU27,
1982,Ni,refined_metal,EU27,CHN,
1982,Ni,refined_metal,EU27,ROW,
1982,Ni,refined_metal,CHN,EU27,
1982,Ni,refined_metal,CHN,CHN,
1982,Ni,refined_metal,CHN,ROW,
1982,Ni,refined_metal,ROW,EU27,
1982,Ni,refined_metal,ROW,CHN,
1982,Ni,refined_metal,ROW,ROW,
1982,Ni,scrap,EU27,EU27,
1982,Ni,scrap,EU27,CHN,
1982,Ni,scrap,EU27,ROW,
1982,Ni,scrap,CHN,EU27,
1982,Ni,scrap,CHN,CHN,
1982,Ni,scrap,CHN,ROW,
1982,Ni,scrap,ROW,EU27,
1982,Ni,scrap,ROW,CHN,
1982,Ni,scrap,ROW,ROW,
1982,Sn,concentrate,EU27,EU27,
1982,Sn,concentrate,EU27,CHN,
1982,Sn,concentrate,EU27,ROW,
1982,Sn,concentrate,CHN,EU27,
1982,Sn,concentrate,CHN,CHN,
1982,Sn,concentrate,CHN,ROW,
1982,Sn,concentrate,ROW,EU27,
1982,Sn,concentrate,ROW,CHN,
1982,Sn,concentrate,ROW,ROW,
1982,Sn,refined_metal,EU27,EU27,
1982,Sn,refined_metal,EU27,CHN,
1982,Sn,refined_metal,EU27,ROW,
1982,Sn,refined_metal,CHN,EU27,
1982,Sn,refined_metal,CHN,CHN,
1982,Sn,refined_metal,CHN,ROW,
1982,Sn,refined_metal,ROW,EU27,
1982,Sn,refined_metal,ROW,CHN,
1982,Sn,refined_metal,ROW,ROW,
1982,Sn,scrap,EU27,EU27,
1982,Sn,scrap,EU27,CHN,
1982,Sn,scrap,EU27,ROW,
1982,Sn,scrap,CHN,EU27,
1982,Sn,scrap,CHN,CHN,
1982,Sn,scrap,CHN,ROW,
1982,Sn,scrap,ROW,EU27,
1982,Sn,scrap,ROW,CHN,
1982,Sn,scrap,ROW,ROW,
1983,Zn,concentrate,EU27,EU27,
1983,Zn,concentrate,EU27,CHN,
1983,Zn,concentrate,EU27,ROW,
1983,Zn,concentrate,CHN,EU27,
1983,Zn,concentrate,CHN,CHN,
1983,Zn,concentrate,CHN,ROW,
1983,Zn,concentrate,ROW,EU27,
1983,Zn,concentrate,ROW,CHN,
1983,Zn,concentrate,ROW,ROW,
1983,Zn,refined_metal,EU27,EU27,
1983,Zn,refined_metal,EU27,CHN,
1983,Zn,refined_metal,EU27,ROW,
1983,Zn,refined_metal,CHN,EU27,
1983,Zn,refined_metal,CHN,CHN,
1983,Zn,refined_metal,CHN,ROW,
1983,Zn,refined_metal,ROW,EU27,
1983,Zn,refined_metal,ROW,CHN,
1983,Zn,refined_metal,ROW,ROW,
1983,Zn,scrap,EU27,EU27,
1983,Zn,scrap,EU27,CHN,
1983,Zn,scrap,EU27,ROW,
1983,Zn,scrap,CHN,EU27,
1983,Zn,scrap,CHN,CHN,
1983,Zn,scrap,CHN,ROW,
1983,Zn,scrap,ROW,EU27,
1983,Zn,scrap,ROW,CHN,
1983,Zn,scrap,ROW,ROW,
1983,Ni,concentrate,EU27,EU27,
1983,Ni,concentrate,EU27,CHN,
1983,Ni,concentrate,EU27,ROW,
1983,Ni,concentrate,CHN,EU27,
1983,Ni,concentrate,CHN,CHN,
1983,Ni,concentrate,CHN,ROW,
1983,Ni,concentrate,ROW,EU27,
1983,Ni,concentrate,ROW,CHN,
1983,Ni,concentrate,ROW,ROW,
1983,Ni,refined_metal,EU27,EU27,
1983,Ni,refined_metal,EU27,CHN,
1983,Ni,refined_metal,EU27,ROW,
1983,Ni,refined_metal,CHN,EU27,
1983,Ni,refined_metal,CHN,CHN,
1983,Ni,refined_metal,CHN,ROW,
1983,Ni,refined_metal,ROW,EU27,
1983,Ni,refined_metal,ROW,CHN,
1983,Ni,refined_metal,ROW,ROW,
1983,Ni,scrap,EU27,EU27,
1983,Ni,scrap,EU27,CHN,
1983,Ni,scrap,EU27,ROW,
1983,Ni,scrap,CHN,EU27,
1983,Ni,scrap,CHN,CHN,
1983,Ni,scrap,CHN,ROW,
1983,Ni,scrap,ROW,EU27,
1983,Ni,scrap,ROW,CHN,
1983,Ni,scrap,ROW,ROW,
1983,Sn,concentrate,EU27,EU27,
1983,Sn,concentrate,EU27,CHN,
1983,Sn,concentrate,EU27,ROW,
1983,Sn,concentrate,CHN,EU27,
1983,Sn,concentrate,CHN,CHN,
1983,Sn,concentrate,CHN,ROW,
1983,Sn,concentrate,ROW,EU27,
1983,Sn,concentrate,ROW,CHN,
1983,Sn,concentrate,ROW,ROW,
1983,Sn,refined_metal,EU27,EU27,
1983,Sn,refined_metal,EU27,CHN,
1983,Sn,refined_metal,EU27,ROW,
1983,Sn,refined_metal,CHN,EU27,
1983,Sn,refined_metal,CHN,CHN,
1983,Sn,refined_metal,CHN,ROW,
1983,Sn,refined_metal,ROW,EU27,
1983,Sn,refined_metal,ROW,CHN,
1983,Sn,refined_metal,ROW,ROW,
1983,Sn,scrap,EU27,EU27,
1983,Sn,scrap,EU27,CHN,
1983,Sn,scrap,EU27,ROW,
1983,Sn,scrap,CHN,EU27,
1983,Sn,scrap,CHN,CHN,
1983,Sn,scrap,CHN,ROW,
1983,Sn,scrap,ROW,EU27,
1983,Sn,scrap,ROW,CHN,
1983,Sn,scrap,ROW,ROW,
1984,Zn,concentrate,EU27,EU27,
1984,Zn,concentrate,EU27,CHN,
1984,Zn,concentrate,EU27,ROW,
1984,Zn,concentrate,CHN,EU27,
1984,Zn,concentrate,CHN,CHN,
1984,Zn,concentrate,CHN,ROW,
1984,Zn,concentrate,ROW,EU27,
1984,Zn,concentrate,ROW,CHN,
1984,Zn,concentrate,ROW,ROW,
1984,Zn,refined_metal,EU27,EU27,
1984,Zn,refined_metal,EU27,CHN,
1984,Zn,refined_metal,EU27,ROW,
1984,Zn,refined_metal,CHN,EU27,
1984,Zn,refined_metal,CHN,CHN,
1984,Zn,refined_metal,CHN,ROW,
1984,Zn,refined_metal,ROW,EU27,
1984,Zn,refined_metal,ROW,CHN,
1984,Zn,refined_metal,ROW,ROW,
1984,Zn,scrap,EU27,EU27,
1984,Zn,scrap,EU27,CHN,
1984,Zn,scrap,EU27,ROW,
1984,Zn,scrap,CHN,EU27,
1984,Zn,scrap,CHN,CHN,
1984,Zn,scrap,CHN,ROW,
1984,Zn,scrap,ROW,EU27,
1984,Zn,scrap,ROW,CHN,
1984,Zn,scrap,ROW,ROW,
1984,Ni,concentrate,EU27,EU27,
1984,Ni,concentrate,EU27,CHN,
1984,Ni,concentrate,EU27,ROW,
1984,Ni,concentrate,CHN,EU27,
1984,Ni,concentrate,CHN,CHN,
1984,Ni,concentrate,CHN,ROW,
1984,Ni,concentrate,ROW,EU27,
1984,Ni,concentrate,ROW,CHN,
1984,Ni,concentrate,ROW,ROW,
1984,Ni,refined_metal,EU27,EU27,
1984,Ni,refined_metal,EU27,CHN,
1984,Ni,refined_metal,EU27,ROW,
1984,Ni,refined_metal,CHN,EU27,
1984,Ni,refined_metal,CHN,CHN,
1984,Ni,refined_metal,CHN,ROW,
1984,Ni,refined_metal,ROW,EU27,
1984,Ni,refined_metal,ROW,CHN,
1984,Ni,refined_metal,ROW,ROW,
1984,Ni,scrap,EU27,EU27,
1984,Ni,scrap,EU27,CHN,
1984,Ni,scrap,EU27,ROW,
1984,Ni,scrap,CHN,EU27,
1984,Ni,scrap,CHN,CHN,
1984,Ni,scrap,CHN,ROW,
1984,Ni,scrap,ROW,EU27,
1984,Ni,scrap,ROW,CHN,
1984,Ni,scrap,ROW,ROW,
1984,Sn,concentrate,EU27,EU27,
1984,Sn,concentrate,EU27,CHN,
1984,Sn,concentrate,EU27,ROW,
1984,Sn,concentrate,CHN,EU27,
1984,Sn,concentrate,CHN,CHN,
1984,Sn,concentrate,CHN,ROW,
1984,Sn,concentrate,ROW,EU27,
1984,Sn,concentrate,ROW,CHN,
1984,Sn,concentrate,ROW,ROW,
1984,Sn,refined_metal,EU27,EU27,
1984,Sn,refined_metal,EU27,CHN,
1984,Sn,refined_metal,EU27,ROW,
1984,Sn,refined_metal,CHN,EU27,
1984,Sn,refined_metal,CHN,CHN,
1984,Sn,refined_metal,CHN,ROW,
1984,Sn,refined_metal,ROW,EU27,
1984,Sn,refined_metal,ROW,CHN,
1984,Sn,refined_metal,ROW,ROW,
1984,Sn,scrap,EU27,EU27,
1984,Sn,scrap,EU27,CHN,
1984,Sn,scrap,EU27,ROW,
1984,Sn,scrap,CHN,EU27,
1984,Sn,scrap,CHN,CHN,
1984,Sn,scrap,CHN,ROW,
1984,Sn,scrap,ROW,EU27,
1984,Sn,scrap,ROW,CHN,
1984,Sn,scrap,ROW,ROW,
1985,Zn,concentrate,EU27,EU27,
1985,Zn,concentrate,EU27,CHN,
1985,Zn,concentrate,EU27,ROW,
1985,Zn,concentrate,CHN,EU27,
1985,Zn,concentrate,CHN,CHN,
1985,Zn,concentrate,CHN,ROW,
1985,Zn,concentrate,ROW,EU27,
1985,Zn,concentrate,ROW,CHN,
1985,Zn,concentrate,ROW,ROW,
1985,Zn,refined_metal,EU27,EU27,
1985,Zn,refined_metal,EU27,CHN,
1985,Zn,refined_metal,EU27,ROW,
1985,Zn,refined_metal,CHN,EU27,
1985,Zn,refined_metal,CHN,CHN,
1985,Zn,refined_metal,CHN,ROW,
1985,Zn,refined_metal,ROW,EU27,
1985,Zn,refined_metal,ROW,CHN,
1985,Zn,refined_metal,ROW,ROW,
1985,Zn,scrap,EU27,EU27,
1985,Zn,scrap,EU27,CHN,
1985,Zn,scrap,EU27,ROW,
1985,Zn,scrap,CHN,EU27,
1985,Zn,scrap,CHN,CHN,
1985,Zn,scrap,CHN,ROW,
1985,Zn,scrap,ROW,EU27,
1985,Zn,scrap,ROW,CHN,
1985,Zn,scrap,ROW,ROW,
1985,Ni,concentrate,EU27,EU27,
1985,Ni,concentrate,EU27,CHN,
1985,Ni,concentrate,EU27,ROW,
1985,Ni,concentrate,CHN,EU27,
1985,Ni,concentrate,CHN,CHN,
1985,Ni,concentrate,CHN,ROW,
1985,Ni,concentrate,ROW,EU27,
1985,Ni,concentrate,ROW,CHN,
1985,Ni,concentrate,ROW,ROW,
1985,Ni,refined_metal,EU27,EU27,
1985,Ni,refined_metal,EU27,CHN,
1985,Ni,refined_metal,EU27,ROW,
1985,Ni,refined_metal,CHN,EU27,
1985,Ni,refined_metal,CHN,CHN,
1985,Ni,refined_metal,CHN,ROW,
1985,Ni,refined_metal,ROW,EU27,
1985,Ni,refined_metal,ROW,CHN,
1985,Ni,refined_metal,ROW,ROW,
1985,Ni,scrap,EU27,EU27,
1985,Ni,scrap,EU27,CHN,
1985,Ni,scrap,EU27,ROW,
1985,Ni,scrap,CHN,EU27,
1985,Ni,scrap,CHN,CHN,
1985,Ni,scrap,CHN,ROW,
1985,Ni,scrap,ROW,EU27,
1985,Ni,scrap,ROW,CHN,
1985,Ni,scrap,ROW,ROW,
1985,Sn,concentrate,EU27,EU27,
1985,Sn,concentrate,EU27,CHN,
1985,Sn,concentrate,EU27,ROW,
1985,Sn,concentrate,CHN,EU27,
1985,Sn,concentrate,CHN,CHN,
1985,Sn,concentrate,CHN,ROW,
1985,Sn,concentrate,ROW,EU27,
1985,Sn,concentrate,ROW,CHN,
1985,Sn,concentrate,ROW,ROW,
1985,Sn,refined_metal,EU27,EU27,
1985,Sn,refined_metal,EU27,CHN,
1985,Sn,refined_metal,EU27,ROW,
1985,Sn,refined_metal,CHN,EU27,
1985,Sn,refined_metal,CHN,CHN,
1985,Sn,refined_metal,CHN,ROW,
1985,Sn,refined_metal,ROW,EU27,
1985,Sn,refined_metal,ROW,CHN,
1985,Sn,refined_metal,ROW,ROW,
1985,Sn,scrap,EU27,EU27,
1985,Sn,scrap,EU27,CHN,
1985,Sn,scrap,EU27,ROW,
1985,Sn,scrap,CHN,EU27,
1985,Sn,scrap,CHN,CHN,
1985,Sn,scrap,CHN,ROW,
1985,Sn,scrap,ROW,EU27,
1985,Sn,scrap,ROW,CHN,
1985,Sn,scrap,ROW,ROW,
1986,Zn,concentrate,EU27,EU27,
1986,Zn,concentrate,EU27,CHN,
1986,Zn,concentrate,EU27,ROW,
1986,Zn,concentrate,CHN,EU27,
1986,Zn,concentrate,CHN,CHN,
1986,Zn,concentrate,CHN,ROW,
1986,Zn,concentrate,ROW,EU27,
1986,Zn,concentrate,ROW,CHN,
1986,Zn,concentrate,ROW,ROW,
1986,Zn,refined_metal,EU27,EU27,
1986,Zn,refined_metal,EU27,CHN,
1986,Zn,refined_metal,EU27,ROW,
1986,Zn,refined_metal,CHN,EU27,
1986,Zn,refined_metal,CHN,CHN,
1986,Zn,refined_metal,CHN,ROW,
1986,Zn,refined_metal,ROW,EU27,
1986,Zn,refined_metal,ROW,CHN,
1986,Zn,refined_metal,ROW,ROW,
1986,Zn,scrap,EU27,EU27,
1986,Zn,scrap,EU27,CHN,
1986,Zn,scrap,EU27,ROW,
1986,Zn,scrap,CHN,EU27,
1986,Zn,scrap,CHN,CHN,
1986,Zn,scrap,CHN,ROW,
1986,Zn,scrap,ROW,EU27,
1986,Zn,scrap,ROW,CHN,
1986,Zn,scrap,ROW,ROW,
1986,Ni,concentrate,EU27,EU27,
1986,Ni,concentrate,EU27,CHN,
1986,Ni,concentrate,EU27,ROW,
1986,Ni,concentrate,CHN,EU27,
1986,Ni,concentrate,CHN,CHN,
1986,Ni,concentrate,CHN,ROW,
1986,Ni,concentrate,ROW,EU27,
1986,Ni,concentrate,ROW,CHN,
1986,Ni,concentrate,ROW,ROW,
1986,Ni,refined_metal,EU27,EU27,
1986,Ni,refined_metal,EU27,CHN,
1986,Ni,refined_metal,EU27,ROW,
1986,Ni,refined_metal,CHN,EU27,
1986,Ni,refined_metal,CHN,CHN,
1986,Ni,refined_metal,CHN,ROW,
1986,Ni,refined_metal,ROW,EU27,
1986,Ni,refined_metal,ROW,CHN,
1986,Ni,refined_metal,ROW,ROW,
1986,Ni,scrap,EU27,EU27,
1986,Ni,scrap,EU27,CHN,
1986,Ni,scrap,EU27,ROW,
1986,Ni,scrap,CHN,EU27,
1986,Ni,scrap,CHN,CHN,
1986,Ni,scrap,CHN,ROW,
1986,Ni,scrap,ROW,EU27,
1986,Ni,scrap,ROW,CHN,
1986,Ni,scrap,ROW,ROW,
1986,Sn,concentrate,EU27,EU27,
1986,Sn,concentrate,EU27,CHN,
1986,Sn,concentrate,EU27,ROW,
1986,Sn,concentrate,CHN,EU27,
1986,Sn,concentrate,CHN,CHN,
1986,Sn,concentrate,CHN,ROW,
1986,Sn,concentrate,ROW,EU27,
1986,Sn,concentrate,ROW,CHN,
1986,Sn,concentrate,ROW,ROW,
1986,Sn,refined_metal,EU27,EU27,
1986,Sn,refined_metal,EU27,CHN,
1986,Sn,refined_metal,EU27,ROW,
1986,Sn,refined_metal,CHN,EU27,
1986,Sn,refined_metal,CHN,CHN,
1986,Sn,refined_metal,CHN,ROW,
1986,Sn,refined_metal,ROW,EU27,
1986,Sn,refined_metal,ROW,CHN,
1986,Sn,refined_metal,ROW,ROW,
1986,Sn,scrap,EU27,EU27,
1986,Sn,scrap,EU27,CHN,
1986,Sn,scrap,EU27,ROW,
1986,Sn,scrap,CHN,EU27,
1986,Sn,scrap,CHN,CHN,
1986,Sn,scrap,CHN,ROW,
1986,Sn,scrap,ROW,EU27,
1986,Sn,scrap,ROW,CHN,
1986,Sn,scrap,ROW,ROW,
1987,Zn,concentrate,EU27,EU27,
1987,Zn,concentrate,EU27,CHN,
1987,Zn,concentrate,EU27,ROW,
1987,Zn,concentrate,CHN,EU27,
1987,Zn,concentrate,CHN,CHN,
1987,Zn,concentrate,CHN,ROW,
1987,Zn,concentrate,ROW,EU27,
1987,Zn,concentrate,ROW,CHN,
1987,Zn,concentrate,ROW,ROW,
1987,Zn,refined_metal,EU27,EU27,
1987,Zn,refined_metal,EU27,CHN,
1987,Zn,refined_metal,EU27,ROW,
1987,Zn,refined_metal,CHN,EU27,
1987,Zn,refined_metal,CHN,CHN,
1987,Zn,refined_metal,CHN,ROW,
1987,Zn,refined_metal,ROW,EU27,
1987,Zn,refined_metal,ROW,CHN,
1987,Zn,refined_metal,ROW,ROW,
1987,Zn,scrap,EU27,EU27,
1987,Zn,scrap,EU27,CHN,
1987,Zn,scrap,EU27,ROW,
1987,Zn,scrap,CHN,EU27,
1987,Zn,scrap,CHN,CHN,
1987,Zn,scrap,CHN,ROW,
1987,Zn,scrap,ROW,EU27,
1987,Zn,scrap,ROW,CHN,
1987,Zn,scrap,ROW,ROW,
1987,Ni,concentrate,EU27,EU27,
1987,Ni,concentrate,EU27,CHN,
1987,Ni,concentrate,EU27,ROW,
1987,Ni,concentrate,CHN,EU27,
1987,Ni,concentrate,CHN,CHN,
1987,Ni,concentrate,CHN,ROW,
1987,Ni,concentrate,ROW,EU27,
1987,Ni,concentrate,ROW,CHN,
1987,Ni,concentrate,ROW,ROW,
1987,Ni,refined_metal,EU27,EU27,
1987,Ni,refined_metal,EU27,CHN,
1987,Ni,refined_metal,EU27,ROW,
1987,Ni,refined_metal,CHN,EU27,
1987,Ni,refined_metal,CHN,CHN,
1987,Ni,refined_metal,CHN,ROW,
1987,Ni,refined_metal,ROW,EU27,
1987,Ni,refined_metal,ROW,CHN,
1987,Ni,refined_metal,ROW,ROW,
1987,Ni,scrap,EU27,EU27,
1987,Ni,scrap,EU27,CHN,
1987,Ni,scrap,EU27,ROW,
1987,Ni,scrap,CHN,EU27,
1987,Ni,scrap,CHN,CHN,
1987,Ni,scrap,CHN,ROW,
1987,Ni,scrap,ROW,EU27,
1987,Ni,scrap,ROW,CHN,
1987,Ni,scrap,ROW,ROW,
1987,Sn,concentrate,EU27,EU27,
1987,Sn,concentrate,EU27,CHN,
1987,Sn,concentrate,EU27,ROW,
1987,Sn,concentrate,CHN,EU27,
1987,Sn,concentrate,CHN,CHN,
1987,Sn,concentrate,CHN,ROW,
1987,Sn,concentrate,ROW,EU27,
1987,Sn,concentrate,ROW,CHN,
1987,Sn,concentrate,ROW,ROW,
1987,Sn,refined_metal,EU27,EU27,
1987,Sn,refined_metal,EU27,CHN,
1987,Sn,refined_metal,EU27,ROW,
1987,Sn,refined_metal,CHN,EU27,
1987,Sn,refined_metal,CHN,CHN,
1987,Sn,refined_metal,CHN,ROW,
1987,Sn,refined_metal,ROW,EU27,
1987,Sn,refined_metal,ROW,CHN,
1987,Sn,refined_metal,ROW,ROW,
1987,Sn,scrap,EU27,EU27,
1987,Sn,scrap,EU27,CHN,
1987,Sn,scrap,EU27,ROW,
1987,Sn,scrap,CHN,EU27,
1987,Sn,scrap,CHN,CHN,
1987,Sn,scrap,CHN,ROW,
1987,Sn,scrap,ROW,EU27,
1987,Sn,scrap,ROW,CHN,
1987,Sn,scrap,ROW,ROW,
1988,Zn,concentrate,EU27,EU27,
1988,Zn,concentrate,EU27,CHN,
1988,Zn,concentrate,EU27,ROW,
1988,Zn,concentrate,CHN,EU27,
1988,Zn,concentrate,CHN,CHN,
1988,Zn,concentrate,CHN,ROW,
1988,Zn,concentrate,ROW,EU27,
1988,Zn,concentrate,ROW,CHN,
1988,Zn,concentrate,ROW,ROW,
1988,Zn,refined_metal,EU27,EU27,
1988,Zn,refined_metal,EU27,CHN,
1988,Zn,refined_metal,EU27,ROW,
1988,Zn,refined_metal,CHN,EU27,
1988,Zn,refined_metal,CHN,CHN,
1988,Zn,refined_metal,CHN,ROW,
1988,Zn,refined_metal,ROW,EU27,
1988,Zn,refined_metal,ROW,CHN,
1988,Zn,refined_metal,ROW,ROW,
1988,Zn,scrap,EU27,EU27,
1988,Zn,scrap,EU27,CHN,
1988,Zn,scrap,EU27,ROW,
1988,Zn,scrap,CHN,EU27,
1988,Zn,scrap,CHN,CHN,
1988,Zn,scrap,CHN,ROW,
1988,Zn,scrap,ROW,EU27,
1988,Zn,scrap,ROW,CHN,
1988,Zn,scrap,ROW,ROW,
1988,Ni,concentrate,EU27,EU27,
1988,Ni,concentrate,EU27,CHN,
1988,Ni,concentrate,EU27,ROW,
1988,Ni,concentrate,CHN,EU27,
1988,Ni,concentrate,CHN,CHN,
1988,Ni,concentrate,CHN,ROW,
1988,Ni,concentrate,ROW,EU27,
1988,Ni,concentrate,ROW,CHN,
1988,Ni,concentrate,ROW,ROW,
1988,Ni,refined_metal,EU27,EU27,
1988,Ni,refined_metal,EU27,CHN,
1988,Ni,refined_metal,EU27,ROW,
1988,Ni,refined_metal,CHN,EU27,
1988,Ni,refined_metal,CHN,CHN,
1988,Ni,refined_metal,CHN,ROW,
1988,Ni,refined_metal,ROW,EU27,
1988,Ni,refined_metal,ROW,CHN,
1988,Ni,refined_metal,ROW,ROW,
1988,Ni,scrap,EU27,EU27,
1988,Ni,scrap,EU27,CHN,
1988,Ni,scrap,EU27,ROW,
1988,Ni,scrap,CHN,EU27,
1988,Ni,scrap,CHN,CHN,
1988,Ni,scrap,CHN,ROW,
1988,Ni,scrap,ROW,EU27,
1988,Ni,scrap,ROW,CHN,
1988,Ni,scrap,ROW,ROW,
1988,Sn,concentrate,EU27,EU27,
1988,Sn,concentrate,EU27,CHN,
1988,Sn,concentrate,EU27,ROW,
1988,Sn,concentrate,CHN,EU27,
1988,Sn,concentrate,CHN,CHN,
1988,Sn,concentrate,CHN,ROW,
1988,Sn,concentrate,ROW,EU27,
1988,Sn,concentrate,ROW,CHN,
1988,Sn,concentrate,ROW,ROW,
1988,Sn,refined_metal,EU27,EU27,
1988,Sn,refined_metal,EU27,CHN,
1988,Sn,refined_metal,EU27,ROW,
1988,Sn,refined_metal,CHN,EU27,
1988,Sn,refined_metal,CHN,CHN,
1988,Sn,refined_metal,CHN,ROW,
1988,Sn,refined_metal,ROW,EU27,
1988,Sn,refined_metal,ROW,CHN,
1988,Sn,refined_metal,ROW,ROW,
1988,Sn,scrap,EU27,EU27,
1988,Sn,scrap,EU27,CHN,
1988,Sn,scrap,EU27,ROW,
1988,Sn,scrap,CHN,EU27,
1988,Sn,scrap,CHN,CHN,
1988,Sn,scrap,CHN,ROW,
1988,Sn,scrap,ROW,EU27,
1988,Sn,scrap,ROW,CHN,
1988,Sn,scrap,ROW,ROW,
1989,Zn,concentrate,EU27,EU27,
1989,Zn,concentrate,EU27,CHN,
1989,Zn,concentrate,EU27,ROW,
1989,Zn,concentrate,CHN,EU27,
1989,Zn,concentrate,CHN,CHN,
1989,Zn,concentrate,CHN,ROW,
1989,Zn,concentrate,ROW,EU27,
1989,Zn,concentrate,ROW,CHN,
1989,Zn,concentrate,ROW,ROW,
1989,Zn,refined_metal,EU27,EU27,
1989,Zn,refined_metal,EU27,CHN,
1989,Zn,refined_metal,EU27,ROW,
1989,Zn,refined_metal,CHN,EU27,
1989,Zn,refined_metal,CHN,CHN,
1989,Zn,refined_metal,CHN,ROW,
1989,Zn,refined_metal,ROW,EU27,
1989,Zn,refined_metal,ROW,CHN,
1989,Zn,refined_metal,ROW,ROW,
1989,Zn,scrap,EU27,EU27,
1989,Zn,scrap,EU27,CHN,
1989,Zn,scrap,EU27,ROW,
1989,Zn,scrap,CHN,EU27,
1989,Zn,scrap,CHN,CHN,
1989,Zn,scrap,CHN,ROW,
1989,Zn,scrap,ROW,EU27,
1989,Zn,scrap,ROW,CHN,
1989,Zn,scrap,ROW,ROW,
1989,Ni,concentrate,EU27,EU27,
1989,Ni,concentrate,EU27,CHN,
1989,Ni,concentrate,EU27,ROW,
1989,Ni,concentrate,CHN,EU27,
1989,Ni,concentrate,CHN,CHN,
1989,Ni,concentrate,CHN,ROW,
1989,Ni,concentrate,ROW,EU27,
1989,Ni,concentrate,ROW,CHN,
1989,Ni,concentrate,ROW,ROW,
1989,Ni,refined_metal,EU27,EU27,
1989,Ni,refined_metal,EU27,CHN,
1989,Ni,refined_metal,EU27,ROW,
1989,Ni,refined_metal,CHN,EU27,
1989,Ni,refined_metal,CHN,CHN,
1989,Ni,refined_metal,CHN,ROW,
1989,Ni,refined_metal,ROW,EU27,
1989,Ni,refined_metal,ROW,CHN,
1989,Ni,refined_metal,ROW,ROW,
1989,Ni,scrap,EU27,EU27,
1989,Ni,scrap,EU27,CHN,
1989,Ni,scrap,EU27,ROW,
1989,Ni,scrap,CHN,EU27,
1989,Ni,scrap,CHN,CHN,
1989,Ni,scrap,CHN,ROW,
1989,Ni,scrap,ROW,EU27,
1989,Ni,scrap,ROW,CHN,
1989,Ni,scrap,ROW,ROW,
1989,Sn,concentrate,EU27,EU27,
1989,Sn,concentrate,EU27,CHN,
1989,Sn,concentrate,EU27,ROW,
1989,Sn,concentrate,CHN,EU27,
1989,Sn,concentrate,CHN,CHN,
