t,m,c,o,d,value
1933,Sn,scrap,EU27,EU27,0.6392935978287502
1933,Sn,scrap,EU27,ROW,0.3527593818727249
1933,Sn,scrap,ROW,CHN,0.0079470202985249
1933,Sn,scrap,ROW,EU27,0.6392935978287503
1933,Sn,scrap,ROW,ROW,0.3527593818727249
1933,Zn,concentrate,CHN,CHN,0.0019449369543214
1933,Zn,concentrate,CHN,EU27,0.313597368440549
1933,Zn,concentrate,CHN,ROW,0.6844576946051294
1933,Zn,concentrate,EU27,CHN,0.0019449369543214
1933,Zn,concentrate,EU27,EU27,0.3135973684405491
1933,Zn,concentrate,EU27,ROW,0.6844576946051295
1933,Zn,concentrate,ROW,CHN,0.0019449369543214
1933,Zn,concentrate,ROW,EU27,0.313597368440549
1933,Zn,concentrate,ROW,ROW,0.6844576946051295
1933,Zn,refined_metal,CHN,CHN,0.0015980478255724
1933,Zn,refined_metal,CHN,EU27,0.2889118652654983
1933,Zn,refined_metal,CHN,ROW,0.7094900869089292
1933,Zn,refined_metal,EU27,CHN,0.0015980478255724
1933,Zn,refined_metal,EU27,EU27,0.2889118652654983
1933,Zn,refined_metal,EU27,ROW,0.7094900869089293
1933,Zn,refined_metal,ROW,CHN,0.0015980478255724
1933,Zn,refined_metal,ROW,EU27,0.2889118652654983
1933,Zn,refined_metal,ROW,ROW,0.7094900869089292
1933,Zn,scrap,CHN,CHN,0.1840331778212685
1933,Zn,scrap,CHN,EU27,0.5656378354528668
1933,Zn,scrap,CHN,ROW,0.2503289867258645
1933,Zn,scrap,EU27,CHN,0.1840331778212685
1933,Zn,scrap,EU27,EU27,0.5656378354528668
1933,Zn,scrap,EU27,ROW,0.2503289867258645
1933,Zn,scrap,ROW,CHN,0.1840331778212685
1933,Zn,scrap,ROW,EU27,0.5656378354528668
1933,Zn,scrap,ROW,ROW,0.2503289867258645
1934,Ni,concentrate,CHN,CHN,0.0001016227990357
1934,Ni,concentrate,CHN,EU27,0.0040127325551739
1934,Ni,concentrate,CHN,ROW,0.9958856446457902
1934,Ni,concentrate,EU27,CHN,0.0001016227990357
1934,Ni,concentrate,EU27,EU27,0.0040127325551739
1934,Ni,concentrate,EU27,ROW,0.9958856446457902
1934,Ni,concentrate,ROW,CHN,0.0001016227990357
1934,Ni,concentrate,ROW,EU27,0.0040127325551739
1934,Ni,concentrate,ROW,ROW,0.9958856446457904
1934,Ni,refined_metal,CHN,CHN,0.0008460339668365
1934,Ni,refined_metal,CHN,EU27,0.3434938369055783
1934,Ni,refined_metal,CHN,ROW,0.6556601291275852
1934,Ni,refined_metal,EU27,CHN,0.0008460339668365
1934,Ni,refined_metal,EU27,EU27,0.3434938369055783
1934,Ni,refined_metal,EU27,ROW,0.6556601291275853
1934,Ni,refined_metal,ROW,CHN,0.0008460339668365
1934,Ni,refined_metal,ROW,EU27,0.3434938369055783
1934,Ni,refined_metal,ROW,ROW,0.6556601291275852
1934,Ni,scrap,CHN,CHN,0.004844028159137
1934,Ni,scrap,CHN,EU27,0.2911669438888353
1934,Ni,scrap,CHN,ROW,0.7039890279520276
1934,Ni,scrap,EU27,CHN,0.004844028159137
1934,Ni,scrap,EU27,EU27,0.2911669438888353
1934,Ni,scrap,EU27,ROW,0.7039890279520276
1934,Ni,scrap,ROW,CHN,0.004844028159137
1934,Ni,scrap,ROW,EU27,0.2911669438888353
1934,Ni,scrap,ROW,ROW,0.7039890279520276
1934,Sn,concentrate,CHN,CHN,0.0003794512648264
1934,Sn,concentrate,CHN,EU27,0.1265421288248722
1934,Sn,concentrate,CHN,ROW,0.8730784199103012
1934,Sn,concentrate,EU27,CHN,0.0003794512648264
1934,Sn,concentrate,EU27,EU27,0.1265421288248722
1934,Sn,concentrate,EU27,ROW,0.8730784199103012
1934,Sn,concentrate,ROW,CHN,0.0003794512648264
1934,Sn,concentrate,ROW,EU27,0.1265421288248722
1934,Sn,concentrate,ROW,ROW,0.8730784199103013
1934,Sn,refined_metal,CHN,CHN,0.0129616301062314
1934,Sn,refined_metal,CHN,EU27,0.3020388662767663
1934,Sn,refined_metal,CHN,ROW,0.6849995036170022
1934,Sn,refined_metal,EU27,CHN,0.0129616301062314
1934,Sn,refined_metal,EU27,EU27,0.3020388662767664
1934,Sn,refined_metal,EU27,ROW,0.6849995036170022
1934,Sn,refined_metal,ROW,CHN,0.0129616301062314
1934,Sn,refined_metal,ROW,EU27,0.3020388662767663
1934,Sn,refined_metal,ROW,ROW,0.6849995036170022
1934,Sn,scrap,CHN,CHN,0.0079470202985249
1934,Sn,scrap,CHN,EU27,0.6392935978287502
1934,Sn,scrap,CHN,ROW,0.3527593818727248
1934,Sn,scrap,EU27,CHN,0.0079470202985249
1934,Sn,scrap,EU27,EU27,0.6392935978287502
1934,Sn,scrap,EU27,ROW,0.3527593818727249
1934,Sn,scrap,ROW,CHN,0.0079470202985249
1934,Sn,scrap,ROW,EU27,0.6392935978287503
1934,Sn,scrap,ROW,ROW,0.3527593818727249
1934,Zn,concentrate,CHN,CHN,0.0019449369543214
1934,Zn,concentrate,CHN,EU27,0.313597368440549
1934,Zn,concentrate,CHN,ROW,0.6844576946051294
1934,Zn,concentrate,EU27,CHN,0.0019449369543214
1934,Zn,concentrate,EU27,EU27,0.3135973684405491
1934,Zn,concentrate,EU27,ROW,0.6844576946051295
1934,Zn,concentrate,ROW,CHN,0.0019449369543214
1934,Zn,concentrate,ROW,EU27,0.313597368440549
1934,Zn,concentrate,ROW,ROW,0.6844576946051295
1934,Zn,refined_metal,CHN,CHN,0.0015980478255724
1934,Zn,refined_metal,CHN,EU27,0.2889118652654983
1934,Zn,refined_metal,CHN,ROW,0.7094900869089292
1934,Zn,refined_metal,EU27,CHN,0.0015980478255724
1934,Zn,refined_metal,EU27,EU27,0.2889118652654983
1934,Zn,refined_metal,EU27,ROW,0.7094900869089293
1934,Zn,refined_metal,ROW,CHN,0.0015980478255724
1934,Zn,refined_metal,ROW,EU27,0.2889118652654983
1934,Zn,refined_metal,ROW,ROW,0.7094900869089292
1934,Zn,scrap,CHN,CHN,0.1840331778212685
1934,Zn,scrap,CHN,EU27,0.5656378354528668
1934,Zn,scrap,CHN,ROW,0.2503289867258645
1934,Zn,scrap,EU27,CHN,0.1840331778212685
1934,Zn,scrap,EU27,EU27,0.5656378354528668
1934,Zn,scrap,EU27,ROW,0.2503289867258645
1934,Zn,scrap,ROW,CHN,0.1840331778212685
1934,Zn,scrap,ROW,EU27,0.5656378354528668
1934,Zn,scrap,ROW,ROW,0.2503289867258645
1935,Ni,concentrate,CHN,CHN,0.0001016227990357
1935,Ni,concentrate,CHN,EU27,0.0040127325551739
1935,Ni,concentrate,CHN,ROW,0.9958856446457902
1935,Ni,concentrate,EU27,CHN,0.0001016227990357
1935,Ni,concentrate,EU27,EU27,0.0040127325551739
1935,Ni,concentrate,EU27,ROW,0.9958856446457902
1935,Ni,concentrate,ROW,CHN,0.0001016227990357
1935,Ni,concentrate,ROW,EU27,0.0040127325551739
1935,Ni,concentrate,ROW,ROW,0.9958856446457904
1935,Ni,refined_metal,CHN,CHN,0.0008460339668365
1935,Ni,refined_metal,CHN,EU27,0.3434938369055783
1935,Ni,refined_metal,CHN,ROW,0.6556601291275852
1935,Ni,refined_metal,EU27,CHN,0.0008460339668365
1935,Ni,refined_metal,EU27,EU27,0.3434938369055783
1935,Ni,refined_metal,EU27,ROW,0.6556601291275853
1935,Ni,refined_metal,ROW,CHN,0.0008460339668365
1935,Ni,refined_metal,ROW,EU27,0.3434938369055783
1935,Ni,refined_metal,ROW,ROW,0.6556601291275852
1935,Ni,scrap,CHN,CHN,0.004844028159137
1935,Ni,scrap,CHN,EU27,0.2911669438888353
1935,Ni,scrap,CHN,ROW,0.7039890279520276
1935,Ni,scrap,EU27,CHN,0.004844028159137
1935,Ni,scrap,EU27,EU27,0.2911669438888353
1935,Ni,scrap,EU27,ROW,0.7039890279520276
1935,Ni,scrap,ROW,CHN,0.004844028159137
1935,Ni,scrap,ROW,EU27,0.2911669438888353
1935,Ni,scrap,ROW,ROW,0.7039890279520276
1935,Sn,concentrate,CHN,CHN,0.0003794512648264
1935,Sn,concentrate,CHN,EU27,0.1265421288248722
1935,Sn,concentrate,CHN,ROW,0.8730784199103012
1935,Sn,concentrate,EU27,CHN,0.0003794512648264
1935,Sn,concentrate,EU27,EU27,0.1265421288248722
1935,Sn,concentrate,EU27,ROW,0.8730784199103012
1935,Sn,concentrate,ROW,CHN,0.0003794512648264
1935,Sn,concentrate,ROW,EU27,0.1265421288248722
1935,Sn,concentrate,ROW,ROW,0.8730784199103013
1935,Sn,refined_metal,CHN,CHN,0.0129616301062314
1935,Sn,refined_metal,CHN,EU27,0.3020388662767663
1935,Sn,refined_metal,CHN,ROW,0.6849995036170022
1935,Sn,refined_metal,EU27,CHN,0.0129616301062314
1935,Sn,refined_metal,EU27,EU27,0.3020388662767664
1935,Sn,refined_metal,EU27,ROW,0.6849995036170022
1935,Sn,refined_metal,ROW,CHN,0.0129616301062314
1935,Sn,refined_metal,ROW,EU27,0.3020388662767663
1935,Sn,refined_metal,ROW,ROW,0.6849995036170022
1935,Sn,scrap,CHN,CHN,0.0079470202985249
1935,Sn,scrap,CHN,EU27,0.6392935978287502
1935,Sn,scrap,CHN,ROW,0.3527593818727248
1935,Sn,scrap,EU27,CHN,0.0079470202985249
1935,Sn,scrap,EU27,EU27,0.6392935978287502
1935,Sn,scrap,EU27,ROW,0.3527593818727249
1935,Sn,scrap,ROW,CHN,0.0079470202985249
1935,Sn,scrap,ROW,EU27,0.6392935978287503
1935,Sn,scrap,ROW,ROW,0.3527593818727249
1935,Zn,concentrate,CHN,CHN,0.0019449369543214
1935,Zn,concentrate,CHN,EU27,0.313597368440549
1935,Zn,concentrate,CHN,ROW,0.6844576946051294
1935,Zn,concentrate,EU27,CHN,0.0019449369543214
1935,Zn,concentrate,EU27,EU27,0.3135973684405491
1935,Zn,concentrate,EU27,ROW,0.6844576946051295
1935,Zn,concentrate,ROW,CHN,0.0019449369543214
1935,Zn,concentrate,ROW,EU27,0.313597368440549
1935,Zn,concentrate,ROW,ROW,0.6844576946051295
1935,Zn,refined_metal,CHN,CHN,0.0015980478255724
1935,Zn,refined_metal,CHN,EU27,0.2889118652654983
1935,Zn,refined_metal,CHN,ROW,0.7094900869089292
1935,Zn,refined_metal,EU27,CHN,0.0015980478255724
1935,Zn,refined_metal,EU27,EU27,0.2889118652654983
1935,Zn,refined_metal,EU27,ROW,0.7094900869089293
1935,Zn,refined_metal,ROW,CHN,0.0015980478255724
1935,Zn,refined_metal,ROW,EU27,0.2889118652654983
1935,Zn,refined_metal,ROW,ROW,0.7094900869089292
1935,Zn,scrap,CHN,CHN,0.1840331778212685
1935,Zn,scrap,CHN,EU27,0.5656378354528668
1935,Zn,scrap,CHN,ROW,0.2503289867258645
1935,Zn,scrap,EU27,CHN,0.1840331778212685
1935,Zn,scrap,EU27,EU27,0.5656378354528668
1935,Zn,scrap,EU27,ROW,0.2503289867258645
1935,Zn,scrap,ROW,CHN,0.1840331778212685
1935,Zn,scrap,ROW,EU27,0.5656378354528668
1935,Zn,scrap,ROW,ROW,0.2503289867258645
1936,Ni,concentrate,CHN,CHN,0.0001016227990357
1936,Ni,concentrate,CHN,EU27,0.0040127325551739
1936,Ni,concentrate,CHN,ROW,0.9958856446457902
1936,Ni,concentrate,EU27,CHN,0.0001016227990357
1936,Ni,concentrate,EU27,EU27,0.0040127325551739
1936,Ni,concentrate,EU27,ROW,0.9958856446457902
1936,Ni,concentrate,ROW,CHN,0.0001016227990357
1936,Ni,concentrate,ROW,EU27,0.0040127325551739
1936,Ni,concentrate,ROW,ROW,0.9958856446457904
1936,Ni,refined_metal,CHN,CHN,0.0008460339668365
1936,Ni,refined_metal,CHN,EU27,0.3434938369055783
1936,Ni,refined_metal,CHN,ROW,0.6556601291275852
1936,Ni,refined_metal,EU27,CHN,0.0008460339668365
1936,Ni,refined_metal,EU27,EU27,0.3434938369055783
1936,Ni,refined_metal,EU27,ROW,0.6556601291275853
1936,Ni,refined_metal,ROW,CHN,0.0008460339668365
1936,Ni,refined_metal,ROW,EU27,0.3434938369055783
1936,Ni,refined_metal,ROW,ROW,0.6556601291275852
1936,Ni,scrap,CHN,CHN,0.004844028159137
1936,Ni,scrap,CHN,EU27,0.2911669438888353
1936,Ni,scrap,CHN,ROW,0.7039890279520276
1936,Ni,scrap,EU27,CHN,0.004844028159137
1936,Ni,scrap,EU27,EU27,0.2911669438888353
1936,Ni,scrap,EU27,ROW,0.7039890279520276
1936,Ni,scrap,ROW,CHN,0.004844028159137
1936,Ni,scrap,ROW,EU27,0.2911669438888353
1936,Ni,scrap,ROW,ROW,0.7039890279520276
1936,Sn,concentrate,CHN,CHN,0.0003794512648264
1936,Sn,concentrate,CHN,EU27,0.1265421288248722
1936,Sn,concentrate,CHN,ROW,0.8730784199103012
1936,Sn,concentrate,EU27,CHN,0.0003794512648264
1936,Sn,concentrate,EU27,EU27,0.1265421288248722
1936,Sn,concentrate,EU27,ROW,0.8730784199103012
1936,Sn,concentrate,ROW,CHN,0.0003794512648264
1936,Sn,concentrate,ROW,EU27,0.1265421288248722
1936,Sn,concentrate,ROW,ROW,0.8730784199103013
1936,Sn,refined_metal,CHN,CHN,0.0129616301062314
1936,Sn,refined_metal,CHN,EU27,0.3020388662767663
1936,Sn,refined_metal,CHN,ROW,0.6849995036170022
1936,Sn,refined_metal,EU27,CHN,0.0129616301062314
1936,Sn,refined_metal,EU27,EU27,0.3020388662767664
1936,Sn,refined_metal,EU27,ROW,0.6849995036170022
1936,Sn,refined_metal,ROW,CHN,0.0129616301062314
1936,Sn,refined_metal,ROW,EU27,0.3020388662767663
1936,Sn,refined_metal,ROW,ROW,0.6849995036170022
1936,Sn,scrap,CHN,CHN,0.0079470202985249
1936,Sn,scrap,CHN,EU27,0.6392935978287502
1936,Sn,scrap,CHN,ROW,0.3527593818727248
1936,Sn,scrap,EU27,CHN,0.0079470202985249
1936,Sn,scrap,EU27,EU27,0.6392935978287502
1936,Sn,scrap,EU27,ROW,0.3527593818727249
1936,Sn,scrap,ROW,CHN,0.0079470202985249
1936,Sn,scrap,ROW,EU27,0.6392935978287503
1936,Sn,scrap,ROW,ROW,0.3527593818727249
1936,Zn,concentrate,CHN,CHN,0.0019449369543214
1936,Zn,concentrate,CHN,EU27,0.313597368440549
1936,Zn,concentrate,CHN,ROW,0.6844576946051294
1936,Zn,concentrate,EU27,CHN,0.0019449369543214
1936,Zn,concentrate,EU27,EU27,0.3135973684405491
1936,Zn,concentrate,EU27,ROW,0.6844576946051295
1936,Zn,concentrate,ROW,CHN,0.0019449369543214
1936,Zn,concentrate,ROW,EU27,0.313597368440549
1936,Zn,concentrate,ROW,ROW,0.6844576946051295
1936,Zn,refined_metal,CHN,CHN,0.0015980478255724
1936,Zn,refined_metal,CHN,EU27,0.2889118652654983
1936,Zn,refined_metal,CHN,ROW,0.7094900869089292
1936,Zn,refined_metal,EU27,CHN,0.0015980478255724
1936,Zn,refined_metal,EU27,EU27,0.2889118652654983
1936,Zn,refined_metal,EU27,ROW,0.7094900869089293
1936,Zn,refined_metal,ROW,CHN,0.0015980478255724
1936,Zn,refined_metal,ROW,EU27,0.2889118652654983
1936,Zn,refined_metal,ROW,ROW,0.7094900869089292
1936,Zn,scrap,CHN,CHN,0.1840331778212685
1936,Zn,scrap,CHN,EU27,0.5656378354528668
1936,Zn,scrap,CHN,ROW,0.2503289867258645
1936,Zn,scrap,EU27,CHN,0.1840331778212685
1936,Zn,scrap,EU27,EU27,0.5656378354528668
1936,Zn,scrap,EU27,ROW,0.2503289867258645
1936,Zn,scrap,ROW,CHN,0.1840331778212685
1936,Zn,scrap,ROW,EU27,0.5656378354528668
1936,Zn,scrap,ROW,ROW,0.2503289867258645
1937,Ni,concentrate,CHN,CHN,0.0001016227990357
1937,Ni,concentrate,CHN,EU27,0.0040127325551739
1937,Ni,concentrate,CHN,ROW,0.9958856446457902
1937,Ni,concentrate,EU27,CHN,0.0001016227990357
1937,Ni,concentrate,EU27,EU27,0.0040127325551739
1937,Ni,concentrate,EU27,ROW,0.9958856446457902
1937,Ni,concentrate,ROW,CHN,0.0001016227990357
1937,Ni,concentrate,ROW,EU27,0.0040127325551739
1937,Ni,concentrate,ROW,ROW,0.9958856446457904
1937,Ni,refined_metal,CHN,CHN,0.0008460339668365
1937,Ni,refined_metal,CHN,EU27,0.3434938369055783
1937,Ni,refined_metal,CHN,ROW,0.6556601291275852
1937,Ni,refined_metal,EU27,CHN,0.0008460339668365
1937,Ni,refined_metal,EU27,EU27,0.3434938369055783
1937,Ni,refined_metal,EU27,ROW,0.6556601291275853
1937,Ni,refined_metal,ROW,CHN,0.0008460339668365
1937,Ni,refined_metal,ROW,EU27,0.3434938369055783
1937,Ni,refined_metal,ROW,ROW,0.6556601291275852
1937,Ni,scrap,CHN,CHN,0.004844028159137
1937,Ni,scrap,CHN,EU27,0.2911669438888353
1937,Ni,scrap,CHN,ROW,0.7039890279520276
1937,Ni,scrap,EU27,CHN,0.004844028159137
1937,Ni,scrap,EU27,EU27,0.2911669438888353
1937,Ni,scrap,EU27,ROW,0.7039890279520276
1937,Ni,scrap,ROW,CHN,0.004844028159137
1937,Ni,scrap,ROW,EU27,0.2911669438888353
1937,Ni,scrap,ROW,ROW,0.7039890279520276
1937,Sn,concentrate,CHN,CHN,0.0003794512648264
1937,Sn,concentrate,CHN,EU27,0.1265421288248722
1937,Sn,concentrate,CHN,ROW,0.8730784199103012
1937,Sn,concentrate,EU27,CHN,0.0003794512648264
1937,Sn,concentrate,EU27,EU27,0.1265421288248722
1937,Sn,concentrate,EU27,ROW,0.8730784199103012
1937,Sn,concentrate,ROW,CHN,0.0003794512648264
1937,Sn,concentrate,ROW,EU27,0.1265421288248722
1937,Sn,concentrate,ROW,ROW,0.8730784199103013
1937,Sn,refined_metal,CHN,CHN,0.0129616301062314
1937,Sn,refined_metal,CHN,EU27,0.3020388662767663
1937,Sn,refined_metal,CHN,ROW,0.6849995036170022
1937,Sn,refined_metal,EU27,CHN,0.0129616301062314
1937,Sn,refined_metal,EU27,EU27,0.3020388662767664
1937,Sn,refined_metal,EU27,ROW,0.6849995036170022
1937,Sn,refined_metal,ROW,CHN,0.0129616301062314
1937,Sn,refined_metal,ROW,EU27,0.3020388662767663
1937,Sn,refined_metal,ROW,ROW,0.6849995036170022
1937,Sn,scrap,CHN,CHN,0.0079470202985249
1937,Sn,scrap,CHN,EU27,0.6392935978287502
1937,Sn,scrap,CHN,ROW,0.3527593818727248
1937,Sn,scrap,EU27,CHN,0.0079470202985249
1937,Sn,scrap,EU27,EU27,0.6392935978287502
1937,Sn,scrap,EU27,ROW,0.3527593818727249
1937,Sn,scrap,ROW,CHN,0.0079470202985249
1937,Sn,scrap,ROW,EU27,0.6392935978287503
1937,Sn,scrap,ROW,ROW,0.3527593818727249
1937,Zn,concentrate,CHN,CHN,0.0019449369543214
1937,Zn,concentrate,CHN,EU27,0.313597368440549
1937,Zn,concentrate,CHN,ROW,0.6844576946051294
1937,Zn,concentrate,EU27,CHN,0.0019449369543214
1937,Zn,concentrate,EU27,EU27,0.3135973684405491
1937,Zn,concentrate,EU27,ROW,0.6844576946051295
1937,Zn,concentrate,ROW,CHN,0.0019449369543214
1937,Zn,concentrate,ROW,EU27,0.313597368440549
1937,Zn,concentrate,ROW,ROW,0.6844576946051295
1937,Zn,refined_metal,CHN,CHN,0.0015980478255724
1937,Zn,refined_metal,CHN,EU27,0.2889118652654983
1937,Zn,refined_metal,CHN,ROW,0.7094900869089292
1937,Zn,refined_metal,EU27,CHN,0.0015980478255724
1937,Zn,refined_metal,EU27,EU27,0.2889118652654983
1937,Zn,refined_metal,EU27,ROW,0.7094900869089293
1937,Zn,refined_metal,ROW,CHN,0.0015980478255724
1937,Zn,refined_metal,ROW,EU27,0.2889118652654983
1937,Zn,refined_metal,ROW,ROW,0.7094900869089292
1937,Zn,scrap,CHN,CHN,0.1840331778212685
1937,Zn,scrap,CHN,EU27,0.5656378354528668
1937,Zn,scrap,CHN,ROW,0.2503289867258645
1937,Zn,scrap,EU27,CHN,0.1840331778212685
1937,Zn,scrap,EU27,EU27,0.5656378354528668
1937,Zn,scrap,EU27,ROW,0.2503289867258645
1937,Zn,scrap,ROW,CHN,0.1840331778212685
1937,Zn,scrap,ROW,EU27,0.5656378354528668
1937,Zn,scrap,ROW,ROW,0.2503289867258645
1938,Ni,concentrate,CHN,CHN,0.0001016227990357
1938,Ni,concentrate,CHN,EU27,0.0040127325551739
1938,Ni,concentrate,CHN,ROW,0.9958856446457902
1938,Ni,concentrate,EU27,CHN,0.0001016227990357
1938,Ni,concentrate,EU27,EU27,0.0040127325551739
1938,Ni,concentrate,EU27,ROW,0.9958856446457902
1938,Ni,concentrate,ROW,CHN,0.0001016227990357
1938,Ni,concentrate,ROW,EU27,0.0040127325551739
1938,Ni,concentrate,ROW,ROW,0.9958856446457904
1938,Ni,refined_metal,CHN,CHN,0.0008460339668365
1938,Ni,refined_metal,CHN,EU27,0.3434938369055783
1938,Ni,refined_metal,CHN,ROW,0.6556601291275852
1938,Ni,refined_metal,EU27,CHN,0.0008460339668365
1938,Ni,refined_metal,EU27,EU27,0.3434938369055783
1938,Ni,refined_metal,EU27,ROW,0.6556601291275853
1938,Ni,refined_metal,ROW,CHN,0.0008460339668365
1938,Ni,refined_metal,ROW,EU27,0.3434938369055783
1938,Ni,refined_metal,ROW,ROW,0.6556601291275852
1938,Ni,scrap,CHN,CHN,0.004844028159137
1938,Ni,scrap,CHN,EU27,0.2911669438888353
1938,Ni,scrap,CHN,ROW,0.7039890279520276
1938,Ni,scrap,EU27,CHN,0.004844028159137
1938,Ni,scrap,EU27,EU27,0.2911669438888353
1938,Ni,scrap,EU27,ROW,0.7039890279520276
1938,Ni,scrap,ROW,CHN,0.004844028159137
1938,Ni,scrap,ROW,EU27,0.2911669438888353
1938,Ni,scrap,ROW,ROW,0.7039890279520276
1938,Sn,concentrate,CHN,CHN,0.0003794512648264
1938,Sn,concentrate,CHN,EU27,0.1265421288248722
1938,Sn,concentrate,CHN,ROW,0.8730784199103012
1938,Sn,concentrate,EU27,CHN,0.0003794512648264
1938,Sn,concentrate,EU27,EU27,0.1265421288248722
1938,Sn,concentrate,EU27,ROW,0.8730784199103012
1938,Sn,concentrate,ROW,CHN,0.0003794512648264
1938,Sn,concentrate,ROW,EU27,0.1265421288248722
1938,Sn,concentrate,ROW,ROW,0.8730784199103013
1938,Sn,refined_metal,CHN,CHN,0.0129616301062314
1938,Sn,refined_metal,CHN,EU27,0.3020388662767663
1938,Sn,refined_metal,CHN,ROW,0.6849995036170022
1938,Sn,refined_metal,EU27,CHN,0.0129616301062314
1938,Sn,refined_metal,EU27,EU27,0.3020388662767664
1938,Sn,refined_metal,EU27,ROW,0.6849995036170022
1938,Sn,refined_metal,ROW,CHN,0.0129616301062314
1938,Sn,refined_metal,ROW,EU27,0.3020388662767663
1938,Sn,refined_metal,ROW,ROW,0.6849995036170022
1938,Sn,scrap,CHN,CHN,0.0079470202985249
1938,Sn,scrap,CHN,EU27,0.6392935978287502
1938,Sn,scrap,CHN,ROW,0.3527593818727248
1938,Sn,scrap,EU27,CHN,0.0079470202985249
1938,Sn,scrap,EU27,EU27,0.6392935978287502
1938,Sn,scrap,EU27,ROW,0.3527593818727249
1938,Sn,scrap,ROW,CHN,0.0079470202985249
1938,Sn,scrap,ROW,EU27,0.6392935978287503
1938,Sn,scrap,ROW,ROW,0.3527593818727249
1938,Zn,concentrate,CHN,CHN,0.0019449369543214
1938,Zn,concentrate,CHN,EU27,0.313597368440549
1938,Zn,concentrate,CHN,ROW,0.6844576946051294
1938,Zn,concentrate,EU27,CHN,0.0019449369543214
1938,Zn,concentrate,EU27,EU27,0.3135973684405491
1938,Zn,concentrate,EU27,ROW,0.6844576946051295
1938,Zn,concentrate,ROW,CHN,0.0019449369543214
1938,Zn,concentrate,ROW,EU27,0.313597368440549
1938,Zn,concentrate,ROW,ROW,0.6844576946051295
1938,Zn,refined_metal,CHN,CHN,0.0015980478255724
1938,Zn,refined_metal,CHN,EU27,0.2889118652654983
1938,Zn,refined_metal,CHN,ROW,0.7094900869089292
1938,Zn,refined_metal,EU27,CHN,0.0015980478255724
1938,Zn,refined_metal,EU27,EU27,0.2889118652654983
1938,Zn,refined_metal,EU27,ROW,0.7094900869089293
1938,Zn,refined_metal,ROW,CHN,0.0015980478255724
1938,Zn,refined_metal,ROW,EU27,0.2889118652654983
1938,Zn,refined_metal,ROW,ROW,0.7094900869089292
1938,Zn,scrap,CHN,CHN,0.1840331778212685
1938,Zn,scrap,CHN,EU27,0.5656378354528668
1938,Zn,scrap,CHN,ROW,0.2503289867258645
1938,Zn,scrap,EU27,CHN,0.1840331778212685
1938,Zn,scrap,EU27,EU27,0.5656378354528668
1938,Zn,scrap,EU27,ROW,0.2503289867258645
1938,Zn,scrap,ROW,CHN,0.1840331778212685
1938,Zn,scrap,ROW,EU27,0.5656378354528668
1938,Zn,scrap,ROW,ROW,0.2503289867258645
1939,Ni,concentrate,CHN,CHN,0.0001016227990357
1939,Ni,concentrate,CHN,EU27,0.0040127325551739
1939,Ni,concentrate,CHN,ROW,0.9958856446457902
1939,Ni,concentrate,EU27,CHN,0.0001016227990357
1939,Ni,concentrate,EU27,EU27,0.0040127325551739
1939,Ni,concentrate,EU27,ROW,0.9958856446457902
1939,Ni,concentrate,ROW,CHN,0.0001016227990357
1939,Ni,concentrate,ROW,EU27,0.0040127325551739
1939,Ni,concentrate,ROW,ROW,0.9958856446457904
1939,Ni,refined_metal,CHN,CHN,0.0008460339668365
1939,Ni,refined_metal,CHN,EU27,0.3434938369055783
1939,Ni,refined_metal,CHN,ROW,0.6556601291275852
1939,Ni,refined_metal,EU27,CHN,0.0008460339668365
1939,Ni,refined_metal,EU27,EU27,0.3434938369055783
1939,Ni,refined_metal,EU27,ROW,0.6556601291275853
1939,Ni,refined_metal,ROW,CHN,0.0008460339668365
1939,Ni,refined_metal,ROW,EU27,0.3434938369055783
1939,Ni,refined_metal,ROW,ROW,0.6556601291275852
1939,Ni,scrap,CHN,CHN,0.004844028159137
1939,Ni,scrap,CHN,EU27,0.2911669438888353
1939,Ni,scrap,CHN,ROW,0.7039890279520276
1939,Ni,scrap,EU27,CHN,0.004844028159137
1939,Ni,scrap,EU27,EU27,0.2911669438888353
1939,Ni,scrap,EU27,ROW,0.7039890279520276
1939,Ni,scrap,ROW,CHN,0.004844028159137
1939,Ni,scrap,ROW,EU27,0.2911669438888353
1939,Ni,scrap,ROW,ROW,0.7039890279520276
1939,Sn,concentrate,CHN,CHN,0.0003794512648264
1939,Sn,concentrate,CHN,EU27,0.1265421288248722
1939,Sn,concentrate,CHN,ROW,0.8730784199103012
1939,Sn,concentrate,EU27,CHN,0.0003794512648264
1939,Sn,concentrate,EU27,EU27,0.1265421288248722
1939,Sn,concentrate,EU27,ROW,0.8730784199103012
1939,Sn,concentrate,ROW,CHN,0.0003794512648264
1939,Sn,concentrate,ROW,EU27,0.1265421288248722
1939,Sn,concentrate,ROW,ROW,0.8730784199103013
1939,Sn,refined_metal,CHN,CHN,0.0129616301062314
1939,Sn,refined_metal,CHN,EU27,0.3020388662767663
1939,Sn,refined_metal,CHN,ROW,0.6849995036170022
1939,Sn,refined_metal,EU27,CHN,0.0129616301062314
1939,Sn,refined_metal,EU27,EU27,0.3020388662767664
1939,Sn,refined_metal,EU27,ROW,0.6849995036170022
1939,Sn,refined_metal,ROW,CHN,0.0129616301062314
1939,Sn,refined_metal,ROW,EU27,0.3020388662767663
1939,Sn,refined_metal,ROW,ROW,0.6849995036170022
1939,Sn,scrap,CHN,CHN,0.0079470202985249
